"","cow","year","milex","version"
"3017","BOL",1934,26826,2011
"3018","BOL",1935,38760,2011
"3019","BOL",1936,4221,2011
"3020","BOL",1937,2453,2011
"3021","BOL",1938,4297,2011
"3022","BOL",1939,2961,2011
"3023","BOL",1940,-9,2011
"3024","BOL",1941,3342,2011
"3025","BOL",1942,6086,2011
"3026","BOL",1943,5347,2011
"3027","BOL",1944,-9,2011
"3028","BOL",1945,-9,2011
"3029","BOL",1946,7052,2011
"3030","BOL",1947,4642,2011
"3031","BOL",1948,6486,2011
"3032","BOL",1949,-9,2011
"3033","BOL",1950,13325,2011
"3034","BOL",1951,-9,2011
"3035","BOL",1952,19505,2011
"3036","BOL",1953,28053,2011
"3037","BOL",1954,902,2011
"3038","BOL",1955,1103,2011
"3039","BOL",1956,1252,2011
"3040","BOL",1957,2003,2011
"3041","BOL",1958,2228,2011
"3042","BOL",1959,2953,2011
"3043","BOL",1960,4114,2011
"3044","BOL",1961,4872,2011
"3045","BOL",1962,5133,2011
"3046","BOL",1963,11527,2011
"3047","BOL",1964,12374,2011
"3048","BOL",1965,14983,2011
"3049","BOL",1966,14731,2011
"3050","BOL",1967,15067,2011
"3051","BOL",1968,14141,2011
"3052","BOL",1969,15825,2011
"3053","BOL",1970,19192,2011
"3054","BOL",1971,15657,2011
"3055","BOL",1972,20459,2011
"3056","BOL",1973,20900,2011
"3057","BOL",1974,39350,2011
"3058","BOL",1975,57850,2011
"3059","BOL",1976,66250,2011
"3060","BOL",1977,68700,2011
"3061","BOL",1978,80800,2011
"3062","BOL",1979,102977,2011
"3063","BOL",1980,139996,2011
"3064","BOL",1981,186007,2011
"3065","BOL",1982,207089,2011
"3066","BOL",1983,196873,2011
"3067","BOL",1984,230065,2011
"3068","BOL",1985,129160,2011
"3069","BOL",1986,93910,2011
"3070","BOL",1987,182600,2011
"3071","BOL",1988,164450,2011
"3072","BOL",1989,179530,2011
"3073","BOL",1990,187052,2011
"3074","BOL",1991,122880,2011
"3075","BOL",1992,117000,2011
"3076","BOL",1993,126000,2011
"3077","BOL",1994,145000,2011
"3078","BOL",1995,146000,2011
"3079","BOL",1996,159000,2011
"3080","BOL",1997,155000,2011
"3081","BOL",1998,209000,2011
"3082","BOL",1999,149000,2011
"3083","BOL",2000,128000,2011
"3084","BOL",2001,135000,2011
"3085","BOL",2002,145000,2011
"3086","BOL",2003,151000,2011
"3087","BOL",2004,148000,2011
"3088","BOL",2005,147000,2011
"3089","BOL",2006,156000,2011
"3090","BOL",2007,162000,2011
"3091","BOL",2008,250000,2011
"3092","BOL",2009,286000,2011
"3093","BOL",2010,316000,2011
"3094","BOL",2011,298000,2011
"3095","BOL",2012,336000,2011
"3096","PAR",1846,-9,2011
"3097","PAR",1847,-9,2011
"3098","PAR",1848,-9,2011
"3099","PAR",1849,-9,2011
"3100","PAR",1850,-9,2011
"3101","PAR",1851,-9,2011
"3102","PAR",1852,-9,2011
"3103","PAR",1853,-9,2011
"3104","PAR",1854,-9,2011
"3105","PAR",1855,-9,2011
"3106","PAR",1856,-9,2011
"3107","PAR",1857,-9,2011
"3108","PAR",1858,-9,2011
"3109","PAR",1859,-9,2011
"3110","PAR",1860,-9,2011
"3111","PAR",1861,-9,2011
"3112","PAR",1862,-9,2011
"3113","PAR",1863,-9,2011
"3114","PAR",1864,-9,2011
"3115","PAR",1865,-9,2011
"3116","PAR",1866,-9,2011
"3117","PAR",1867,-9,2011
"3118","PAR",1868,-9,2011
"3119","PAR",1869,-9,2011
"3120","PAR",1870,-9,2011
"3121","PAR",1876,26,2011
"3122","PAR",1877,15,2011
"3123","PAR",1878,-9,2011
"3124","PAR",1879,93,2011
"3125","PAR",1880,-9,2011
"3126","PAR",1881,-9,2011
"3127","PAR",1882,13,2011
"3128","PAR",1883,16,2011
"3129","PAR",1884,-9,2011
"3130","PAR",1885,-9,2011
"3131","PAR",1886,-9,2011
"3132","PAR",1887,-9,2011
"3133","PAR",1888,-9,2011
"3134","PAR",1889,45,2011
"3135","PAR",1890,113,2011
"3136","PAR",1891,104,2011
"3137","PAR",1892,116,2011
"3138","PAR",1893,-9,2011
"3139","PAR",1894,-9,2011
"3140","PAR",1895,-9,2011
"3141","PAR",1896,-9,2011
"3142","PAR",1897,250,2011
"3143","PAR",1898,-9,2011
"3144","PAR",1899,86,2011
"3145","PAR",1900,129,2011
"3146","PAR",1901,129,2011
"3147","PAR",1902,-9,2011
"3148","PAR",1903,163,2011
"3149","PAR",1904,163,2011
"3150","PAR",1905,-9,2011
"3151","PAR",1906,99,2011
"3152","PAR",1907,148,2011
"3153","PAR",1908,148,2011
"3154","PAR",1909,-9,2011
"3155","PAR",1910,165,2011
"3156","PAR",1911,156,2011
"3157","PAR",1912,179,2011
"3158","PAR",1913,260,2011
"3159","PAR",1914,1150,2011
"3160","PAR",1915,536,2011
"3161","PAR",1916,570,2011
"3162","PAR",1917,-9,2011
"3163","PAR",1918,-9,2011
"3164","PAR",1919,-9,2011
"3165","PAR",1920,290,2011
"3166","PAR",1921,338,2011
"3167","PAR",1922,397,2011
"3168","PAR",1923,711,2011
"3169","PAR",1924,744,2011
"3170","PAR",1925,975,2011
"3171","PAR",1926,1021,2011
"3172","PAR",1927,1223,2011
"3173","PAR",1928,1419,2011
"3174","PAR",1929,1696,2011
"3175","PAR",1930,1540,2011
"3176","PAR",1931,1619,2011
"3177","PAR",1932,1812,2011
"3178","PAR",1933,1812,2011
"3179","PAR",1934,3039,2011
"3180","PAR",1935,3039,2011
"3181","PAR",1936,1073,2011
"3182","PAR",1937,1307,2011
"3183","PAR",1938,2170,2011
"3184","PAR",1939,1714,2011
"3185","PAR",1940,-9,2011
"3186","PAR",1941,-9,2011
"3187","PAR",1942,-9,2011
"3188","PAR",1943,-9,2011
"3189","PAR",1944,-9,2011
"3190","PAR",1945,-9,2011
"3191","PAR",1946,3425,2011
"3192","PAR",1947,5002,2011
"3193","PAR",1948,-9,2011
"3194","PAR",1949,-9,2011
"3195","PAR",1950,10362,2011
"3196","PAR",1951,14423,2011
"3197","PAR",1952,7500,2011
"3198","PAR",1953,-9,2011
"3199","PAR",1954,16467,2011
"3200","PAR",1955,14190,2011
"3201","PAR",1956,4800,2011
"3202","PAR",1957,4800,2011
"3203","PAR",1958,5800,2011
"3204","PAR",1959,5100,2011
"3205","PAR",1960,4900,2011
"3206","PAR",1961,5000,2011
"3207","PAR",1962,5000,2011
"3208","PAR",1963,6000,2011
"3209","PAR",1964,11000,2011
"3210","PAR",1965,12000,2011
"3211","PAR",1966,14000,2011
"3212","PAR",1967,10000,2011
"3213","PAR",1968,10000,2011
"3214","PAR",1969,11000,2011
"3215","PAR",1970,11000,2011
"3216","PAR",1971,14405,2011
"3217","PAR",1972,15405,2011
"3218","PAR",1973,16944,2011
"3219","PAR",1974,19698,2011
"3220","PAR",1975,26317,2011
"3221","PAR",1976,28468,2011
"3222","PAR",1977,33365,2011
"3223","PAR",1978,38825,2011
"3224","PAR",1979,45976,2011
"3225","PAR",1980,69789,2011
"3226","PAR",1981,88123,2011
"3227","PAR",1982,111203,2011
"3228","PAR",1983,104054,2011
"3229","PAR",1984,76885,2011
"3230","PAR",1985,59770,2011
"3231","PAR",1986,76260,2011
"3232","PAR",1987,70500,2011
"3233","PAR",1988,84320,2011
"3234","PAR",1989,60590,2011
"3235","PAR",1990,45420,2011
"3236","PAR",1991,107000,2011
"3237","PAR",1992,115900,2011
"3238","PAR",1993,102000,2011
"3239","PAR",1994,84000,2011
"3240","PAR",1995,112000,2011
"3241","PAR",1996,134000,2011
"3242","PAR",1997,134000,2011
"3243","PAR",1998,135000,2011
"3244","PAR",1999,128000,2011
"3245","PAR",2000,90000,2011
"3246","PAR",2001,76000,2011
"3247","PAR",2002,51000,2011
"3248","PAR",2003,44000,2011
"3249","PAR",2004,52000,2011
"3250","PAR",2005,58000,2011
"3251","PAR",2006,67000,2011
"3252","PAR",2007,100000,2011
"3253","PAR",2008,132000,2011
"3254","PAR",2009,126000,2011
"3255","PAR",2010,157000,2011
"3256","PAR",2011,233000,2011
"3257","PAR",2012,332000,2011
"3258","CHL",1839,-9,2011
"3259","CHL",1840,-9,2011
"3260","CHL",1841,-9,2011
"3261","CHL",1842,-9,2011
"3262","CHL",1843,-9,2011
"3263","CHL",1844,-9,2011
"3264","CHL",1845,-9,2011
"3265","CHL",1846,-9,2011
"3266","CHL",1847,-9,2011
"3267","CHL",1848,-9,2011
"3268","CHL",1849,-9,2011
"3269","CHL",1850,-9,2011
"3270","CHL",1851,-9,2011
"3271","CHL",1852,-9,2011
"3272","CHL",1853,311,2011
"3273","CHL",1854,-9,2011
"3274","CHL",1855,-9,2011
"3275","CHL",1856,-9,2011
"3276","CHL",1857,-9,2011
"3277","CHL",1858,-9,2011
"3278","CHL",1859,-9,2011
"3279","CHL",1860,-9,2011
"3280","CHL",1861,-9,2011
"3281","CHL",1862,-9,2011
"3282","CHL",1863,-9,2011
"3283","CHL",1864,401,2011
"3284","CHL",1865,-9,2011
"3285","CHL",1866,-9,2011
"3286","CHL",1867,401,2011
"3287","CHL",1868,489,2011
"3288","CHL",1869,497,2011
"3289","CHL",1870,537,2011
"3290","CHL",1871,563,2011
"3291","CHL",1872,627,2011
"3292","CHL",1873,711,2011
"3293","CHL",1874,640,2011
"3294","CHL",1875,663,2011
"3295","CHL",1876,544,2011
"3296","CHL",1877,-9,2011
"3297","CHL",1878,-9,2011
"3298","CHL",1879,-9,2011
"3299","CHL",1880,-9,2011
"3300","CHL",1881,-9,2011
"3301","CHL",1882,414,2011
"3302","CHL",1883,413,2011
"3303","CHL",1884,409,2011
"3304","CHL",1885,158,2011
"3305","CHL",1886,134,2011
"3306","CHL",1887,117,2011
"3307","CHL",1888,148,2011
"3308","CHL",1889,296,2011
"3309","CHL",1890,226,2011
"3310","CHL",1891,-9,2011
"3311","CHL",1892,124,2011
"3312","CHL",1893,119,2011
"3313","CHL",1894,114,2011
"3314","CHL",1895,990,2011
"3315","CHL",1896,1241,2011
"3316","CHL",1897,1456,2011
"3317","CHL",1898,1590,2011
"3318","CHL",1899,1756,2011
"3319","CHL",1900,1274,2011
"3320","CHL",1901,-9,2011
"3321","CHL",1902,1812,2011
"3322","CHL",1903,1703,2011
"3323","CHL",1904,-9,2011
"3324","CHL",1905,1914,2011
"3325","CHL",1906,2232,2011
"3326","CHL",1907,2480,2011
"3327","CHL",1908,1237,2011
"3328","CHL",1909,4315,2011
"3329","CHL",1910,3455,2011
"3330","CHL",1911,3764,2011
"3331","CHL",1912,4462,2011
"3332","CHL",1913,5015,2011
"3333","CHL",1914,15997,2011
"3334","CHL",1915,12040,2011
"3335","CHL",1916,14115,2011
"3336","CHL",1917,-9,2011
"3337","CHL",1918,13804,2011
"3338","CHL",1919,15351,2011
"3339","CHL",1920,13789,2011
"3340","CHL",1921,23784,2011
"3341","CHL",1922,16141,2011
"3342","CHL",1923,15284,2011
"3343","CHL",1924,14901,2011
"3344","CHL",1925,16850,2011
"3345","CHL",1926,25163,2011
"3346","CHL",1927,26831,2011
"3347","CHL",1928,26779,2011
"3348","CHL",1929,28628,2011
"3349","CHL",1930,25265,2011
"3350","CHL",1931,21986,2011
"3351","CHL",1932,18368,2011
"3352","CHL",1933,10416,2011
"3353","CHL",1934,10439,2011
"3354","CHL",1935,14707,2011
"3355","CHL",1936,14219,2011
"3356","CHL",1937,16196,2011
"3357","CHL",1938,18506,2011
"3358","CHL",1939,17336,2011
"3359","CHL",1940,31007,2011
"3360","CHL",1941,36175,2011
"3361","CHL",1942,41300,2011
"3362","CHL",1943,61951,2011
"3363","CHL",1944,67114,2011
"3364","CHL",1945,87764,2011
"3365","CHL",1946,56849,2011
"3366","CHL",1947,70740,2011
"3367","CHL",1948,71415,2011
"3368","CHL",1949,90032,2011
"3369","CHL",1950,119355,2011
"3370","CHL",1951,145161,2011
"3371","CHL",1952,193548,2011
"3372","CHL",1953,377419,2011
"3373","CHL",1954,119782,2011
"3374","CHL",1955,168966,2011
"3375","CHL",1956,170627,2011
"3376","CHL",1957,133638,2011
"3377","CHL",1958,119130,2011
"3378","CHL",1959,91742,2011
"3379","CHL",1960,103514,2011
"3380","CHL",1961,113295,2011
"3381","CHL",1962,136847,2011
"3382","CHL",1963,107530,2011
"3383","CHL",1964,119070,2011
"3384","CHL",1965,136667,2011
"3385","CHL",1966,136023,2011
"3386","CHL",1967,140503,2011
"3387","CHL",1968,133679,2011
"3388","CHL",1969,125684,2011
"3389","CHL",1970,165731,2011
"3390","CHL",1971,250000,2011
"3391","CHL",1972,300000,2011
"3392","CHL",1973,378378,2011
"3393","CHL",1974,530048,2011
"3394","CHL",1975,332112,2011
"3395","CHL",1976,388004,2011
"3396","CHL",1977,524873,2011
"3397","CHL",1978,629644,2011
"3398","CHL",1979,951001,2011
"3399","CHL",1980,1455820,2011
"3400","CHL",1981,2103330,2011
"3401","CHL",1982,1349873,2011
"3402","CHL",1983,1649556,2011
"3403","CHL",1984,1622342,2011
"3404","CHL",1985,760000,2011
"3405","CHL",1986,744390,2011
"3406","CHL",1987,790000,2011
"3407","CHL",1988,670270,2011
"3408","CHL",1989,645500,2011
"3409","CHL",1990,541410,2011
"3410","CHL",1991,1000000,2011
"3411","CHL",1992,1020000,2011
"3412","CHL",1993,1002000,2011
"3413","CHL",1994,1614000,2011
"3414","CHL",1995,1947000,2011
"3415","CHL",1996,2038000,2011
"3416","CHL",1997,2922000,2011
"3417","CHL",1998,3071000,2011
"3418","CHL",1999,2586000,2011
"3419","CHL",2000,3158000,2011
"3420","CHL",2001,2841000,2011
"3421","CHL",2002,2703000,2011
"3422","CHL",2003,2735000,2011
"3423","CHL",2004,3424000,2011
"3424","CHL",2005,4143000,2011
"3425","CHL",2006,4677000,2011
"3426","CHL",2007,5238000,2011
"3427","CHL",2008,5561000,2011
"3428","CHL",2009,5044000,2011
"3429","CHL",2010,3509000,2011
"3430","CHL",2011,4254000,2011
"3431","CHL",2012,4274000,2011
"3432","ARG",1841,386,2011
"3433","ARG",1842,298,2011
"3434","ARG",1843,239,2011
"3435","ARG",1844,269,2011
"3436","ARG",1845,238,2011
"3437","ARG",1846,199,2011
"3438","ARG",1847,293,2011
"3439","ARG",1848,269,2011
"3440","ARG",1849,366,2011
"3441","ARG",1850,485,2011
"3442","ARG",1851,-9,2011
"3443","ARG",1852,-9,2011
"3444","ARG",1853,-9,2011
"3445","ARG",1854,-9,2011
"3446","ARG",1855,-9,2011
"3447","ARG",1856,-9,2011
"3448","ARG",1857,196,2011
"3449","ARG",1858,-9,2011
"3450","ARG",1859,-9,2011
"3451","ARG",1860,253,2011
"3452","ARG",1861,-9,2011
"3453","ARG",1862,-9,2011
"3454","ARG",1863,-9,2011
"3455","ARG",1864,-9,2011
"3456","ARG",1865,564,2011
"3457","ARG",1866,-9,2011
"3458","ARG",1867,298,2011
"3459","ARG",1868,623,2011
"3460","ARG",1869,751,2011
"3461","ARG",1870,746,2011
"3462","ARG",1871,126,2011
"3463","ARG",1872,115,2011
"3464","ARG",1873,175,2011
"3465","ARG",1874,115,2011
"3466","ARG",1875,90,2011
"3467","ARG",1876,100,2011
"3468","ARG",1877,104,2011
"3469","ARG",1878,974,2011
"3470","ARG",1879,896,2011
"3471","ARG",1880,784,2011
"3472","ARG",1881,1093,2011
"3473","ARG",1882,1234,2011
"3474","ARG",1883,1359,2011
"3475","ARG",1884,1530,2011
"3476","ARG",1885,1684,2011
"3477","ARG",1886,1538,2011
"3478","ARG",1887,1584,2011
"3479","ARG",1888,1708,2011
"3480","ARG",1889,1085,2011
"3481","ARG",1890,1082,2011
"3482","ARG",1891,1078,2011
"3483","ARG",1892,-9,2011
"3484","ARG",1893,1304,2011
"3485","ARG",1894,1335,2011
"3486","ARG",1895,1381,2011
"3487","ARG",1896,3191,2011
"3488","ARG",1897,3211,2011
"3489","ARG",1898,1848,2011
"3490","ARG",1899,1663,2011
"3491","ARG",1900,2406,2011
"3492","ARG",1901,2004,2011
"3493","ARG",1902,2283,2011
"3494","ARG",1903,2134,2011
"3495","ARG",1904,2173,2011
"3496","ARG",1905,2247,2011
"3497","ARG",1906,2640,2011
"3498","ARG",1907,2905,2011
"3499","ARG",1908,2905,2011
"3500","ARG",1909,3338,2011
"3501","ARG",1910,3504,2011
"3502","ARG",1911,3943,2011
"3503","ARG",1912,4568,2011
"3504","ARG",1913,4841,2011
"3505","ARG",1914,12701,2011
"3506","ARG",1915,22273,2011
"3507","ARG",1916,10856,2011
"3508","ARG",1917,11805,2011
"3509","ARG",1918,12197,2011
"3510","ARG",1919,-9,2011
"3511","ARG",1920,27931,2011
"3512","ARG",1921,28783,2011
"3513","ARG",1922,26748,2011
"3514","ARG",1923,43032,2011
"3515","ARG",1924,37485,2011
"3516","ARG",1925,46190,2011
"3517","ARG",1926,59509,2011
"3518","ARG",1927,50322,2011
"3519","ARG",1928,48982,2011
"3520","ARG",1929,46838,2011
"3521","ARG",1930,60441,2011
"3522","ARG",1931,44626,2011
"3523","ARG",1932,35302,2011
"3524","ARG",1933,43024,2011
"3525","ARG",1934,38557,2011
"3526","ARG",1935,45183,2011
"3527","ARG",1936,58311,2011
"3528","ARG",1937,82099,2011
"3529","ARG",1938,41860,2011
"3530","ARG",1939,58984,2011
"3531","ARG",1940,69908,2011
"3532","ARG",1941,77783,2011
"3533","ARG",1942,98297,2011
"3534","ARG",1943,58374,2011
"3535","ARG",1944,223944,2011
"3536","ARG",1945,299824,2011
"3537","ARG",1946,255555,2011
"3538","ARG",1947,282293,2011
"3539","ARG",1948,299976,2011
"3540","ARG",1949,489598,2011
"3541","ARG",1950,320525,2011
"3542","ARG",1951,326267,2011
"3543","ARG",1952,442667,2011
"3544","ARG",1953,503333,2011
"3545","ARG",1954,566133,2011
"3546","ARG",1955,411867,2011
"3547","ARG",1956,301111,2011
"3548","ARG",1957,395278,2011
"3549","ARG",1958,265703,2011
"3550","ARG",1959,252657,2011
"3551","ARG",1960,288613,2011
"3552","ARG",1961,330919,2011
"3553","ARG",1962,404818,2011
"3554","ARG",1963,299687,2011
"3555","ARG",1964,340815,2011
"3556","ARG",1965,428781,2011
"3557","ARG",1966,510499,2011
"3558","ARG",1967,341560,2011
"3559","ARG",1968,307000,2011
"3560","ARG",1969,434631,2011
"3561","ARG",1970,514286,2011
"3562","ARG",1971,478261,2011
"3563","ARG",1972,426829,2011
"3564","ARG",1973,468085,2011
"3565","ARG",1974,719101,2011
"3566","ARG",1975,628415,2011
"3567","ARG",1976,571428,2011
"3568","ARG",1977,1020608,2011
"3569","ARG",1978,1491581,2011
"3570","ARG",1979,2641609,2011
"3571","ARG",1980,3060636,2011
"3572","ARG",1981,3573110,2011
"3573","ARG",1982,4147000,2011
"3574","ARG",1983,2337872,2011
"3575","ARG",1984,2282003,2011
"3576","ARG",1985,1889000,2011
"3577","ARG",1986,1150000,2011
"3578","ARG",1987,1220000,2011
"3579","ARG",1988,1240000,2011
"3580","ARG",1989,790800,2011
"3581","ARG",1990,770980,2011
"3582","ARG",1991,2720000,2011
"3583","ARG",1992,2600000,2011
"3584","ARG",1993,2700000,2011
"3585","ARG",1994,3738000,2011
"3586","ARG",1995,3879000,2011
"3587","ARG",1996,4644000,2011
"3588","ARG",1997,4972000,2011
"3589","ARG",1998,5365000,2011
"3590","ARG",1999,5418000,2011
"3591","ARG",2000,4776000,2011
"3592","ARG",2001,4408000,2011
"3593","ARG",2002,1466000,2011
"3594","ARG",2003,2030000,2011
"3595","ARG",2004,1611000,2011
"3596","ARG",2005,1780000,2011
"3597","ARG",2006,1873000,2011
"3598","ARG",2007,2093000,2011
"3599","ARG",2008,2031000,2011
"3600","ARG",2009,2352000,2011
"3601","ARG",2010,2999000,2011
"3602","ARG",2011,4067000,2011
"3603","ARG",2012,4858000,2011
"3604","URU",1882,-9,2011
"3605","URU",1883,-9,2011
"3606","URU",1884,595,2011
"3607","URU",1885,768,2011
"3608","URU",1886,674,2011
"3609","URU",1887,686,2011
"3610","URU",1888,678,2011
"3611","URU",1889,-9,2011
"3612","URU",1890,722,2011
"3613","URU",1891,721,2011
"3614","URU",1892,492,2011
"3615","URU",1893,368,2011
"3616","URU",1894,368,2011
"3617","URU",1895,400,2011
"3618","URU",1896,368,2011
"3619","URU",1897,368,2011
"3620","URU",1898,408,2011
"3621","URU",1899,360,2011
"3622","URU",1900,364,2011
"3623","URU",1901,365,2011
"3624","URU",1902,365,2011
"3625","URU",1903,365,2011
"3626","URU",1904,365,2011
"3627","URU",1905,465,2011
"3628","URU",1906,480,2011
"3629","URU",1907,583,2011
"3630","URU",1908,657,2011
"3631","URU",1909,658,2011
"3632","URU",1910,762,2011
"3633","URU",1911,1002,2011
"3634","URU",1912,100,2011
"3635","URU",1913,999,2011
"3636","URU",1914,4861,2011
"3637","URU",1915,-9,2011
"3638","URU",1916,-9,2011
"3639","URU",1917,5254,2011
"3640","URU",1918,5254,2011
"3641","URU",1919,5254,2011
"3642","URU",1920,6724,2011
"3643","URU",1921,5124,2011
"3644","URU",1922,4680,2011
"3645","URU",1923,5594,2011
"3646","URU",1924,5567,2011
"3647","URU",1925,6726,2011
"3648","URU",1926,8041,2011
"3649","URU",1927,8759,2011
"3650","URU",1928,8840,2011
"3651","URU",1929,8935,2011
"3652","URU",1930,7905,2011
"3653","URU",1931,5721,2011
"3654","URU",1932,3816,2011
"3655","URU",1933,3973,2011
"3656","URU",1934,6787,2011
"3657","URU",1935,3880,2011
"3658","URU",1936,4481,2011
"3659","URU",1937,5926,2011
"3660","URU",1938,5082,2011
"3661","URU",1939,3571,2011
"3662","URU",1940,-9,2011
"3663","URU",1941,-9,2011
"3664","URU",1942,12565,2011
"3665","URU",1943,-9,2011
"3666","URU",1944,-9,2011
"3667","URU",1945,-9,2011
"3668","URU",1946,10531,2011
"3669","URU",1947,-9,2011
"3670","URU",1948,12486,2011
"3671","URU",1949,-9,2011
"3672","URU",1950,16553,2011
"3673","URU",1951,-9,2011
"3674","URU",1952,24639,2011
"3675","URU",1953,24895,2011
"3676","URU",1954,-9,2011
"3677","URU",1955,-9,2011
"3678","URU",1956,-9,2011
"3679","URU",1957,33381,2011
"3680","URU",1958,34905,2011
"3681","URU",1959,34905,2011
"3682","URU",1960,10800,2011
"3683","URU",1961,16954,2011
"3684","URU",1962,20128,2011
"3685","URU",1963,33242,2011
"3686","URU",1964,31037,2011
"3687","URU",1965,48128,2011
"3688","URU",1966,25042,2011
"3689","URU",1967,43307,2011
"3690","URU",1968,28000,2011
"3691","URU",1969,37200,2011
"3692","URU",1970,47600,2011
"3693","URU",1971,74615,2011
"3694","URU",1972,54352,2011
"3695","URU",1973,68571,2011
"3696","URU",1974,105263,2011
"3697","URU",1975,94824,2011
"3698","URU",1976,74815,2011
"3699","URU",1977,89474,2011
"3700","URU",1978,132408,2011
"3701","URU",1979,125000,2011
"3702","URU",1980,260776,2011
"3703","URU",1981,365098,2011
"3704","URU",1982,395063,2011
"3705","URU",1983,181243,2011
"3706","URU",1984,148775,2011
"3707","URU",1985,134000,2011
"3708","URU",1986,150190,2011
"3709","URU",1987,138000,2011
"3710","URU",1988,162000,2011
"3711","URU",1989,220973,2011
"3712","URU",1990,180000,2011
"3713","URU",1991,240800,2011
"3714","URU",1992,216000,2011
"3715","URU",1993,223000,2011
"3716","URU",1994,339000,2011
"3717","URU",1995,331000,2011
"3718","URU",1996,286000,2011
"3719","URU",1997,307000,2011
"3720","URU",1998,321000,2011
"3721","URU",1999,317000,2011
"3722","URU",2000,378000,2011
"3723","URU",2001,352000,2011
"3724","URU",2002,204000,2011
"3725","URU",2003,227000,2011
"3726","URU",2004,304000,2011
"3727","URU",2005,240000,2011
"3728","URU",2006,227000,2011
"3729","URU",2007,304000,2011
"3730","URU",2008,260000,2011
"3731","URU",2009,344000,2011
"3732","URU",2010,423000,2011
"3733","URU",2011,484000,2011
"3734","URU",2012,460000,2011
"3735","UKG",1816,16942,2011
"3736","UKG",1817,16088,2011
"3737","UKG",1818,15039,2011
"3738","UKG",1819,12453,2011
"3739","UKG",1820,11748,2011
"3740","UKG",1821,10225,2011
"3741","UKG",1822,9335,2011
"3742","UKG",1823,9783,2011
"3743","UKG",1824,10386,2011
"3744","UKG",1825,10568,2011
"3745","UKG",1826,11475,2011
"3746","UKG",1827,10941,2011
"3747","UKG",1828,9459,2011
"3748","UKG",1829,9559,2011
"3749","UKG",1830,8491,2011
"3750","UKG",1831,8903,2011
"3751","UKG",1832,9332,2011
"3752","UKG",1833,8184,2011
"3753","UKG",1834,7919,2011
"3754","UKG",1835,7147,2011
"3755","UKG",1836,7721,2011
"3756","UKG",1837,8448,2011
"3757","UKG",1838,8531,2011
"3758","UKG",1839,9737,2011
"3759","UKG",1840,10028,2011
"3760","UKG",1841,10730,2011
"3761","UKG",1842,10836,2011
"3762","UKG",1843,10581,2011
"3763","UKG",1844,10032,2011
"3764","UKG",1845,11869,2011
"3765","UKG",1846,13117,2011
"3766","UKG",1847,14680,2011
"3767","UKG",1848,14883,2011
"3768","UKG",1849,12008,2011
"3769","UKG",1850,11606,2011
"3770","UKG",1851,10941,2011
"3771","UKG",1852,10132,2011
"3772","UKG",1853,9140,2011
"3773","UKG",1854,76329,2011
"3774","UKG",1855,36520,2011
