"","X","country","year","war","onset","pop","polity2","gdppc","region","mtn","oil","ethfrac","cow"
"3794",3794,"TANZANIA",1998,0,0,32128.48047,-1,0.543749213,"sub-saharan africa",21.70000076,0,0.925034761,"TAZ"
"3795",3795,"TANZANIA",1999,0,0,NA,-1,0.555721402,"sub-saharan africa",21.70000076,0,0.925034761,"TAZ"
"3796",3796,"BURUNDI",1962,0,0,3007,0,0.512000024,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"3797",3797,"BURUNDI",1963,0,0,3048,-3,0.512000024,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"3798",3798,"BURUNDI",1964,0,0,3089,-3,0.453000009,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"3799",3799,"BURUNDI",1965,0,0,3131,-5,0.389999986,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"3800",3800,"BURUNDI",1966,0,0,3174,-7,0.402999997,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"3801",3801,"BURUNDI",1967,0,0,3217,-7,0.419,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"3802",3802,"BURUNDI",1968,0,0,3261,-7,0.419,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"3803",3803,"BURUNDI",1969,0,0,3305,-7,0.414999992,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"3804",3804,"BURUNDI",1970,0,0,3350,-7,0.340999991,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"3805",3805,"BURUNDI",1971,0,0,3537,-7,0.449999988,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"3806",3806,"BURUNDI",1972,1,1,3561,-7,0.430999994,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"3807",3807,"BURUNDI",1973,0,0,3591,-7,0.446999997,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"3808",3808,"BURUNDI",1974,0,0,3630,-7,0.433999985,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"3809",3809,"BURUNDI",1975,0,0,3680,-7,0.446999997,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"3810",3810,"BURUNDI",1976,0,0,3744,-7,0.451000005,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"3811",3811,"BURUNDI",1977,0,0,3825,-7,0.508000016,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"3812",3812,"BURUNDI",1978,0,0,3920,-7,0.488999993,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"3813",3813,"BURUNDI",1979,0,0,4023,-7,0.486999989,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"3814",3814,"BURUNDI",1980,0,0,4130,-7,0.479999989,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"3815",3815,"BURUNDI",1981,0,0,4243,-7,0.505999982,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"3816",3816,"BURUNDI",1982,0,0,4362,-7,0.503000021,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"3817",3817,"BURUNDI",1983,0,0,4486,-7,0.486999989,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"3818",3818,"BURUNDI",1984,0,0,4616,-7,0.48300001,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"3819",3819,"BURUNDI",1985,0,0,4750,-7,0.52700001,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"3820",3820,"BURUNDI",1986,0,0,4889,-7,0.550999999,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"3821",3821,"BURUNDI",1987,0,0,5033,-7,0.537999988,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"3822",3822,"BURUNDI",1988,1,1,5181,-7,0.559000015,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"3823",3823,"BURUNDI",1989,0,0,5334,-7,0.532000005,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"3824",3824,"BURUNDI",1990,0,0,5492,-7,0.550000012,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"3825",3825,"BURUNDI",1991,0,0,5653,-7,0.560000002,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"3826",3826,"BURUNDI",1992,0,0,5812,-3,0.569000006,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"3827",3827,"BURUNDI",1993,1,1,5888.660156,0,0.52371943,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"3828",3828,"BURUNDI",1994,1,0,6024.75,0,0.492116094,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"3829",3829,"BURUNDI",1995,1,0,6156,0,0.446631968,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"3830",3830,"BURUNDI",1996,1,0,6292.589844,-5,0.400756806,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"3831",3831,"BURUNDI",1997,1,0,6434.72998,-5,0.394060016,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"3832",3832,"BURUNDI",1998,1,0,6582.680176,-1,0.404696524,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"3833",3833,"BURUNDI",1999,1,0,NA,-1,0.392965257,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"3834",3834,"RWANDA",1962,1,1,2920,-5,0.467000008,"sub-saharan africa",73.3999939,0,0.12921083,"RWA"
"3835",3835,"RWANDA",1963,1,0,3007,-5,0.448000014,"sub-saharan africa",73.3999939,0,0.12921083,"RWA"
"3836",3836,"RWANDA",1964,1,0,3097,-5,0.368000001,"sub-saharan africa",73.3999939,0,0.12921083,"RWA"
"3837",3837,"RWANDA",1965,1,0,3189,-5,0.349999994,"sub-saharan africa",73.3999939,0,0.12921083,"RWA"
"3838",3838,"RWANDA",1966,0,0,3284,-5,0.486999989,"sub-saharan africa",73.3999939,0,0.12921083,"RWA"
"3839",3839,"RWANDA",1967,0,0,3382,-5,0.545000017,"sub-saharan africa",73.3999939,0,0.12921083,"RWA"
"3840",3840,"RWANDA",1968,0,0,3484,-5,0.54400003,"sub-saharan africa",73.3999939,0,0.12921083,"RWA"
"3841",3841,"RWANDA",1969,0,0,3587,-5,0.592000008,"sub-saharan africa",73.3999939,0,0.12921083,"RWA"
"3842",3842,"RWANDA",1970,0,0,3695,-5,0.647000015,"sub-saharan africa",73.3999939,0,0.12921083,"RWA"
"3843",3843,"RWANDA",1971,0,0,3821,-5,0.643000007,"sub-saharan africa",73.3999939,0,0.12921083,"RWA"
"3844",3844,"RWANDA",1972,0,0,3954,-5,0.628000021,"sub-saharan africa",73.3999939,0,0.12921083,"RWA"
"3845",3845,"RWANDA",1973,0,0,4093,-7,0.620999992,"sub-saharan africa",73.3999939,0,0.12921083,"RWA"
"3846",3846,"RWANDA",1974,0,0,4236,-7,0.624000013,"sub-saharan africa",73.3999939,0,0.12921083,"RWA"
"3847",3847,"RWANDA",1975,0,0,4384,-7,0.639999986,"sub-saharan africa",73.3999939,0,0.12921083,"RWA"
"3848",3848,"RWANDA",1976,0,0,4538,-7,0.656000018,"sub-saharan africa",73.3999939,0,0.12921083,"RWA"
"3849",3849,"RWANDA",1977,0,0,4694,-7,0.66900003,"sub-saharan africa",73.3999939,0,0.12921083,"RWA"
"3850",3850,"RWANDA",1978,0,0,4850,-7,0.693000019,"sub-saharan africa",73.3999939,0,0.12921083,"RWA"
"3851",3851,"RWANDA",1979,0,0,5007,-7,0.714999974,"sub-saharan africa",73.3999939,0,0.12921083,"RWA"
"3852",3852,"RWANDA",1980,0,0,5163,-7,0.757000029,"sub-saharan africa",73.3999939,0,0.12921083,"RWA"
"3853",3853,"RWANDA",1981,0,0,5318,-7,0.846000016,"sub-saharan africa",73.3999939,0,0.12921083,"RWA"
"3854",3854,"RWANDA",1982,0,0,5471,-7,0.82099998,"sub-saharan africa",73.3999939,0,0.12921083,"RWA"
"3855",3855,"RWANDA",1983,0,0,5626,-7,0.833999991,"sub-saharan africa",73.3999939,0,0.12921083,"RWA"
"3856",3856,"RWANDA",1984,0,0,5788,-7,0.768999994,"sub-saharan africa",73.3999939,0,0.12921083,"RWA"
"3857",3857,"RWANDA",1985,0,0,5960,-7,0.776000023,"sub-saharan africa",73.3999939,0,0.12921083,"RWA"
"3858",3858,"RWANDA",1986,0,0,6139,-7,0.774999976,"sub-saharan africa",73.3999939,0,0.12921083,"RWA"
"3859",3859,"RWANDA",1987,0,0,6324,-7,0.769999981,"sub-saharan africa",73.3999939,0,0.12921083,"RWA"
"3860",3860,"RWANDA",1988,0,0,6516,-7,0.753000021,"sub-saharan africa",73.3999939,0,0.12921083,"RWA"
"3861",3861,"RWANDA",1989,0,0,6715,-7,0.730000019,"sub-saharan africa",73.3999939,0,0.12921083,"RWA"
"3862",3862,"RWANDA",1990,1,1,6921,-7,0.755999982,"sub-saharan africa",73.3999939,0,0.12921083,"RWA"
"3863",3863,"RWANDA",1991,1,0,7125,-7,0.755999982,"sub-saharan africa",73.3999939,0,0.12921083,"RWA"
"3864",3864,"RWANDA",1992,1,0,7320,-7,0.762000024,"sub-saharan africa",73.3999939,0,0.12921083,"RWA"
"3865",3865,"RWANDA",1993,1,0,7540,-6,0.681401193,"sub-saharan africa",73.3999939,0,0.12921083,"RWA"
"3866",3866,"RWANDA",1994,1,0,6230,-6,0.410691291,"sub-saharan africa",73.3999939,0,0.12921083,"RWA"
"3867",3867,"RWANDA",1995,1,0,6400,-6,0.537307441,"sub-saharan africa",73.3999939,0,0.12921083,"RWA"
"3868",3868,"RWANDA",1996,1,0,6727,-6,0.591956735,"sub-saharan africa",73.3999939,0,0.12921083,"RWA"
"3869",3869,"RWANDA",1997,1,0,7895.180176,-6,0.568929493,"sub-saharan africa",73.3999939,0,0.12921083,"RWA"
"3870",3870,"RWANDA",1998,1,0,8105,-6,0.606850326,"sub-saharan africa",73.3999939,0,0.12921083,"RWA"
"3871",3871,"RWANDA",1999,1,0,NA,-6,0.627984643,"sub-saharan africa",73.3999939,0,0.12921083,"RWA"
"3872",3872,"SOMALIA",1960,0,0,2820,7,1.103000045,"sub-saharan africa",12.59999943,0,0.076742947,"SOM"
"3873",3873,"SOMALIA",1961,0,0,2850.72998,7,1.152999997,"sub-saharan africa",12.59999943,0,0.076742947,"SOM"
"3874",3874,"SOMALIA",1962,0,0,2910.399902,7,1.213000059,"sub-saharan africa",12.59999943,0,0.076742947,"SOM"
"3875",3875,"SOMALIA",1963,0,0,2989.169922,7,1.202999949,"sub-saharan africa",12.59999943,0,0.076742947,"SOM"
"3876",3876,"SOMALIA",1964,0,0,3078.860107,7,1.07099998,"sub-saharan africa",12.59999943,0,0.076742947,"SOM"
"3877",3877,"SOMALIA",1965,0,0,3173,7,0.958999991,"sub-saharan africa",12.59999943,0,0.076742947,"SOM"
"3878",3878,"SOMALIA",1966,0,0,3266.77002,7,1.003999949,"sub-saharan africa",12.59999943,0,0.076742947,"SOM"
"3879",3879,"SOMALIA",1967,0,0,3357.060059,7,1.019999981,"sub-saharan africa",12.59999943,0,0.076742947,"SOM"
"3880",3880,"SOMALIA",1968,0,0,3442.419922,7,1.01699996,"sub-saharan africa",12.59999943,0,0.076742947,"SOM"
"3881",3881,"SOMALIA",1969,0,0,3523.090088,-7,0.833000004,"sub-saharan africa",12.59999943,0,0.076742947,"SOM"
"3882",3882,"SOMALIA",1970,0,0,3601,-7,0.921000004,"sub-saharan africa",12.59999943,0,0.076742947,"SOM"
"3883",3883,"SOMALIA",1971,0,0,3617.199951,-7,0.782000005,"sub-saharan africa",12.59999943,0,0.076742947,"SOM"
"3884",3884,"SOMALIA",1972,0,0,3667.320068,-7,0.800999999,"sub-saharan africa",12.59999943,0,0.076742947,"SOM"
"3885",3885,"SOMALIA",1973,0,0,3765.280029,-7,0.778999984,"sub-saharan africa",12.59999943,0,0.076742947,"SOM"
"3886",3886,"SOMALIA",1974,0,0,3919.709961,-7,0.601999998,"sub-saharan africa",12.59999943,0,0.076742947,"SOM"
"3887",3887,"SOMALIA",1975,0,0,4134,-7,0.797999978,"sub-saharan africa",12.59999943,0,0.076742947,"SOM"
"3888",3888,"SOMALIA",1976,0,0,4417.560059,-7,0.750999987,"sub-saharan africa",12.59999943,0,0.076742947,"SOM"
"3889",3889,"SOMALIA",1977,0,0,4785.839844,-7,0.963,"sub-saharan africa",12.59999943,0,0.076742947,"SOM"
"3890",3890,"SOMALIA",1978,0,0,5192.509766,-7,0.921000004,"sub-saharan africa",12.59999943,0,0.076742947,"SOM"
"3891",3891,"SOMALIA",1979,0,0,5563.410156,-7,0.949000001,"sub-saharan africa",12.59999943,0,0.076742947,"SOM"
"3892",3892,"SOMALIA",1980,0,0,5853,-7,0.744000018,"sub-saharan africa",12.59999943,0,0.076742947,"SOM"
"3893",3893,"SOMALIA",1981,1,1,6078.240234,-7,0.867999971,"sub-saharan africa",12.59999943,0,0.076742947,"SOM"
"3894",3894,"SOMALIA",1982,1,0,6250.810059,-7,0.865999997,"sub-saharan africa",12.59999943,0,0.076742947,"SOM"
"3895",3895,"SOMALIA",1983,1,0,6377.160156,-7,0.80400002,"sub-saharan africa",12.59999943,0,0.076742947,"SOM"
"3896",3896,"SOMALIA",1984,1,0,6469.720215,-7,0.777999997,"sub-saharan africa",12.59999943,0,0.076742947,"SOM"
"3897",3897,"SOMALIA",1985,1,0,6547,-7,0.652999997,"sub-saharan africa",12.59999943,0,0.076742947,"SOM"
"3898",3898,"SOMALIA",1986,1,0,6633.5,-7,0.816999972,"sub-saharan africa",12.59999943,0,0.076742947,"SOM"
"3899",3899,"SOMALIA",1987,1,0,6759.759766,-7,0.800999999,"sub-saharan africa",12.59999943,0,0.076742947,"SOM"
"3900",3900,"SOMALIA",1988,1,0,6962.359863,-7,0.791999996,"sub-saharan africa",12.59999943,0,0.076742947,"SOM"
"3901",3901,"SOMALIA",1989,1,0,7283.899902,-7,0.774999976,"sub-saharan africa",12.59999943,0,0.076742947,"SOM"
"3902",3902,"SOMALIA",1990,1,0,7773,-7,0.703000009,"sub-saharan africa",12.59999943,0,0.076742947,"SOM"
"3903",3903,"SOMALIA",1991,1,1,8146.240234,0,0.670000017,"sub-saharan africa",12.59999943,0,0.076742947,"SOM"
"3904",3904,"SOMALIA",1992,1,0,8384.339844,0,NA,"sub-saharan africa",12.59999943,0,0.076742947,"SOM"
"3905",3905,"SOMALIA",1993,1,0,8474.709961,0,NA,"sub-saharan africa",12.59999943,0,0.076742947,"SOM"
"3906",3906,"SOMALIA",1994,1,0,8412.480469,0,NA,"sub-saharan africa",12.59999943,0,0.076742947,"SOM"
"3907",3907,"SOMALIA",1995,1,0,8201,0,NA,"sub-saharan africa",12.59999943,0,0.076742947,"SOM"
"3908",3908,"SOMALIA",1996,1,0,8482.94043,0,NA,"sub-saharan africa",12.59999943,0,0.076742947,"SOM"
"3909",3909,"SOMALIA",1997,1,0,8774.570313,0,NA,"sub-saharan africa",12.59999943,0,0.076742947,"SOM"
"3910",3910,"SOMALIA",1998,1,0,9076.219727,0,NA,"sub-saharan africa",12.59999943,0,0.076742947,"SOM"
"3911",3911,"SOMALIA",1999,1,0,NA,0,NA,"sub-saharan africa",12.59999943,0,0.076742947,"SOM"
"3912",3912,"DJIBOUTI",1977,0,0,270,-8,1.514999986,"sub-saharan africa",3.899999857,0,0.693339109,"DJI"
"3913",3913,"DJIBOUTI",1978,0,0,282,-8,1.511999965,"sub-saharan africa",3.899999857,0,0.693339109,"DJI"
"3914",3914,"DJIBOUTI",1979,0,0,293,-8,1.537999988,"sub-saharan africa",3.899999857,0,0.693339109,"DJI"
"3915",3915,"DJIBOUTI",1980,0,0,304,-8,1.536000013,"sub-saharan africa",3.899999857,0,0.693339109,"DJI"
"3916",3916,"DJIBOUTI",1981,0,0,314,-8,1.363999963,"sub-saharan africa",3.899999857,0,0.693339109,"DJI"
"3917",3917,"DJIBOUTI",1982,0,0,323,-8,1.361999989,"sub-saharan africa",3.899999857,0,0.693339109,"DJI"
"3918",3918,"DJIBOUTI",1983,0,0,380,-8,1.156000018,"sub-saharan africa",3.899999857,0,0.693339109,"DJI"
"3919",3919,"DJIBOUTI",1984,0,0,410,-8,1.17900002,"sub-saharan africa",3.899999857,0,0.693339109,"DJI"
"3920",3920,"DJIBOUTI",1985,0,0,430,-8,1.136999965,"sub-saharan africa",3.899999857,0,0.693339109,"DJI"
"3921",3921,"DJIBOUTI",1986,0,0,460,-8,0.990999997,"sub-saharan africa",3.899999857,0,0.693339109,"DJI"
"3922",3922,"DJIBOUTI",1987,0,0,370,-8,1.202999949,"sub-saharan africa",3.899999857,0,0.693339109,"DJI"
"3923",3923,"DJIBOUTI",1988,0,0,420,-8,1.411999941,"sub-saharan africa",3.899999857,0,0.693339109,"DJI"
"3924",3924,"DJIBOUTI",1989,0,0,430,-8,1.381999969,"sub-saharan africa",3.899999857,0,0.693339109,"DJI"
"3925",3925,"DJIBOUTI",1990,0,0,440,-8,1.366999984,"sub-saharan africa",3.899999857,0,0.693339109,"DJI"
"3926",3926,"DJIBOUTI",1991,0,0,450,-8,1.363999963,"sub-saharan africa",3.899999857,0,0.693339109,"DJI"
"3927",3927,"DJIBOUTI",1992,0,0,470,-7,NA,"sub-saharan africa",3.899999857,0,0.693339109,"DJI"
"3928",3928,"DJIBOUTI",1993,1,1,565.8800049,-7,NA,"sub-saharan africa",3.899999857,0,0.693339109,"DJI"
"3929",3929,"DJIBOUTI",1994,1,0,583.1699829,-7,NA,"sub-saharan africa",3.899999857,0,0.693339109,"DJI"
"3930",3930,"DJIBOUTI",1995,0,0,601,-7,NA,"sub-saharan africa",3.899999857,0,0.693339109,"DJI"
"3931",3931,"DJIBOUTI",1996,0,0,618.6799927,-6,NA,"sub-saharan africa",3.899999857,0,0.693339109,"DJI"
"3932",3932,"DJIBOUTI",1997,0,0,636.1599731,-6,NA,"sub-saharan africa",3.899999857,0,0.693339109,"DJI"
"3933",3933,"DJIBOUTI",1998,0,0,653.4099731,-6,NA,"sub-saharan africa",3.899999857,0,0.693339109,"DJI"
"3934",3934,"DJIBOUTI",1999,0,0,NA,2,NA,"sub-saharan africa",3.899999857,0,0.693339109,"DJI"
"3935",3935,"ETHIOPIA",1945,0,0,14340,-5,NA,"sub-saharan africa",-99,0,0.693593264,"ETH"
"3936",3936,"ETHIOPIA",1946,0,0,14575,-9,0.215000004,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3937",3937,"ETHIOPIA",1947,0,0,14813,-9,0.222000003,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3938",3938,"ETHIOPIA",1948,0,0,15056,-9,0.226999998,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3939",3939,"ETHIOPIA",1949,0,0,15303,-9,0.239999995,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3940",3940,"ETHIOPIA",1950,0,0,17145,-9,0.221000001,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3941",3941,"ETHIOPIA",1951,0,0,17620,-9,0.245000005,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3942",3942,"ETHIOPIA",1952,0,0,18109,-9,0.245000005,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3943",3943,"ETHIOPIA",1953,0,0,18610,-9,0.254999995,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3944",3944,"ETHIOPIA",1954,0,0,19126,-9,0.254000008,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3945",3945,"ETHIOPIA",1955,0,0,19656,-9,0.250999987,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3946",3946,"ETHIOPIA",1956,0,0,20201,-9,0.256999999,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3947",3947,"ETHIOPIA",1957,0,0,20761,-9,0.247999996,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3948",3948,"ETHIOPIA",1958,0,0,21339,-9,0.246999994,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3949",3949,"ETHIOPIA",1959,0,0,21928,-9,0.252000004,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3950",3950,"ETHIOPIA",1960,0,0,22536,-9,0.256999999,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3951",3951,"ETHIOPIA",1961,0,0,23083,-9,0.261000007,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3952",3952,"ETHIOPIA",1962,0,0,23644,-9,0.264999986,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3953",3953,"ETHIOPIA",1963,0,0,24217,-9,0.268000007,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3954",3954,"ETHIOPIA",1964,0,0,24808,-9,0.27700001,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3955",3955,"ETHIOPIA",1965,0,0,25410,-9,0.289999992,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3956",3956,"ETHIOPIA",1966,0,0,26078,-9,0.294,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3957",3957,"ETHIOPIA",1967,0,0,26767,-9,0.289999992,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3958",3958,"ETHIOPIA",1968,0,0,27470,-9,0.296000004,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3959",3959,"ETHIOPIA",1969,0,0,28193,-9,0.301999986,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3960",3960,"ETHIOPIA",1970,0,0,28937,-9,0.296000004,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3961",3961,"ETHIOPIA",1971,0,0,29646,-9,0.300000012,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3962",3962,"ETHIOPIA",1972,0,0,30412,-9,0.307999998,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3963",3963,"ETHIOPIA",1973,0,0,31224,-9,0.305999994,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3964",3964,"ETHIOPIA",1974,1,1,32074,0,0.300000012,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3965",3965,"ETHIOPIA",1975,1,0,32954,-7,0.305999994,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3966",3966,"ETHIOPIA",1976,1,0,33860,-7,0.301999986,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3967",3967,"ETHIOPIA",1977,1,0,34790,-7,0.305999994,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3968",3968,"ETHIOPIA",1978,1,0,35741,-7,0.314999998,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3969",3969,"ETHIOPIA",1979,1,0,36716,-7,0.316000015,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3970",3970,"ETHIOPIA",1980,1,0,37717,-7,0.321999997,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3971",3971,"ETHIOPIA",1981,1,0,38740,-7,0.321999997,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3972",3972,"ETHIOPIA",1982,1,0,39776,-7,0.321999997,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3973",3973,"ETHIOPIA",1983,1,0,40859,-7,0.331999987,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3974",3974,"ETHIOPIA",1984,1,0,42040,-8,0.317999989,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3975",3975,"ETHIOPIA",1985,1,0,43350,-8,0.298999995,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3976",3976,"ETHIOPIA",1986,1,0,44769,-8,0.312000006,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3977",3977,"ETHIOPIA",1987,1,0,47189,-8,0.344931394,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3978",3978,"ETHIOPIA",1988,1,0,48587,-8,0.335068971,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3979",3979,"ETHIOPIA",1989,1,0,50167,-8,0.327266455,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3980",3980,"ETHIOPIA",1990,1,0,51689,-8,0.323221445,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3981",3981,"ETHIOPIA",1991,1,0,53383,0,0.297726572,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3982",3982,"ETHIOPIA",1992,1,0,55110,0,0.27296418,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3983",3983,"ETHIOPIA",1993,0,0,53297,0,0.318108261,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3984",3984,"ETHIOPIA",1994,0,0,54890,1,0.319648027,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3985",3985,"ETHIOPIA",1995,0,0,56530,1,0.329392761,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3986",3986,"ETHIOPIA",1996,0,0,58234,1,0.353697628,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3987",3987,"ETHIOPIA",1997,1,1,59750,1,0.362628669,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3988",3988,"ETHIOPIA",1998,1,0,61266,1,0.34882915,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3989",3989,"ETHIOPIA",1999,1,0,NA,1,0.36153239,"sub-saharan africa",70.39998627,0,0.693593264,"ETH"
"3990",3990,"ERITREA",1993,0,0,3393.199951,-6,NA,"sub-saharan africa",10.96803093,0,0.587499976,"ERI"
"3991",3991,"ERITREA",1994,0,0,3482.429932,-6,NA,"sub-saharan africa",10.96803093,0,0.587499976,"ERI"
"3992",3992,"ERITREA",1995,0,0,3574,-6,NA,"sub-saharan africa",10.96803093,0,0.587499976,"ERI"
"3993",3993,"ERITREA",1996,0,0,3670,-6,NA,"sub-saharan africa",10.96803093,0,0.587499976,"ERI"
"3994",3994,"ERITREA",1997,0,0,3773,-6,NA,"sub-saharan africa",10.96803093,0,0.587499976,"ERI"
"3995",3995,"ERITREA",1998,0,0,3879,-6,NA,"sub-saharan africa",10.96803093,0,0.587499976,"ERI"
"3996",3996,"ERITREA",1999,0,0,NA,-6,NA,"sub-saharan africa",10.96803093,0,0.587499976,"ERI"
"3997",3997,"ANGOLA",1975,1,1,6687,-7,0.731000006,"sub-saharan africa",9.700000763,1,0.783281744,"ANG"
"3998",3998,"ANGOLA",1976,1,0,6852,-7,0.648000002,"sub-saharan africa",9.700000763,1,0.783281744,"ANG"
"3999",3999,"ANGOLA",1977,1,0,7026,-7,0.646000028,"sub-saharan africa",9.700000763,1,0.783281744,"ANG"
"4000",4000,"ANGOLA",1978,1,0,7208,-7,0.662999988,"sub-saharan africa",9.700000763,1,0.783281744,"ANG"
"4001",4001,"ANGOLA",1979,1,0,7393,-7,0.662,"sub-saharan africa",9.700000763,1,0.783281744,"ANG"
"4002",4002,"ANGOLA",1980,1,0,7581,-7,0.675000012,"sub-saharan africa",9.700000763,1,0.783281744,"ANG"
"4003",4003,"ANGOLA",1981,1,0,7783,-7,0.649999976,"sub-saharan africa",9.700000763,1,0.783281744,"ANG"
"4004",4004,"ANGOLA",1982,1,0,7990,-7,0.67900002,"sub-saharan africa",9.700000763,1,0.783281744,"ANG"
"4005",4005,"ANGOLA",1983,1,0,8202,-7,0.672999978,"sub-saharan africa",9.700000763,1,0.783281744,"ANG"
"4006",4006,"ANGOLA",1984,1,0,8400,-7,0.690999985,"sub-saharan africa",9.700000763,1,0.783281744,"ANG"
"4007",4007,"ANGOLA",1985,1,0,8605,-7,0.711000025,"sub-saharan africa",9.700000763,1,0.783281744,"ANG"
"4008",4008,"ANGOLA",1986,1,0,8841,-7,0.708999991,"sub-saharan africa",9.700000763,1,0.783281744,"ANG"
"4009",4009,"ANGOLA",1987,1,0,9084,-7,0.717000008,"sub-saharan africa",9.700000763,1,0.783281744,"ANG"
