"country","year","war","onset","pop","polity2","gdppc","region","mtn","oil","ethfrac","cow"
"YEMEN",1996,0,0,15666.84961,-2,NA,"n. africa and the middle east",27.20000267,1,0.059999999,"YEM"
"YEMEN",1997,0,0,16071.90039,-2,NA,"n. africa and the middle east",27.20000267,1,0.059999999,"YEM"
"YEMEN",1998,0,0,16487.42969,-2,NA,"n. africa and the middle east",27.20000267,1,0.059999999,"YEM"
"YEMEN",1999,0,0,NA,-2,NA,"n. africa and the middle east",27.20000267,1,0.059999999,"YEM"
"YEMEN PEOP. REP.",1967,0,0,1320,-5,2.082999945,"n. africa and the middle east",27.20000076,0,0.172264218,"YPR"
"YEMEN PEOP. REP.",1968,0,0,1360,-5,2.381999969,"n. africa and the middle east",27.20000076,0,0.172264218,"YPR"
"YEMEN PEOP. REP.",1969,0,0,1398,-5,2.778000116,"n. africa and the middle east",27.20000076,0,0.172264218,"YPR"
"YEMEN PEOP. REP.",1970,0,0,1430,-6,2.772000074,"n. africa and the middle east",27.20000076,0,0.172264218,"YPR"
"YEMEN PEOP. REP.",1971,0,0,1475,-6,1.657999992,"n. africa and the middle east",27.20000076,0,0.172264218,"YPR"
"YEMEN PEOP. REP.",1972,0,0,1515,-6,1.827000022,"n. africa and the middle east",27.20000076,0,0.172264218,"YPR"
"YEMEN PEOP. REP.",1973,0,0,1575,-6,2.115999937,"n. africa and the middle east",27.20000076,0,0.172264218,"YPR"
"YEMEN PEOP. REP.",1974,0,0,1633,-7,2.022000074,"n. africa and the middle east",27.20000076,0,0.172264218,"YPR"
"YEMEN PEOP. REP.",1975,0,0,1690,-7,1.894999981,"n. africa and the middle east",27.20000076,0,0.172264218,"YPR"
"YEMEN PEOP. REP.",1976,0,0,1749,-7,2.040999889,"n. africa and the middle east",27.20000076,0,0.172264218,"YPR"
"YEMEN PEOP. REP.",1977,0,0,1797,-7,2.085000038,"n. africa and the middle east",27.20000076,0,0.172264218,"YPR"
"YEMEN PEOP. REP.",1978,0,0,1853,-8,2.128000021,"n. africa and the middle east",27.20000076,0,0.172264218,"YPR"
"YEMEN PEOP. REP.",1979,0,0,1910,-8,2.16899991,"n. africa and the middle east",27.20000076,0,0.172264218,"YPR"
"YEMEN PEOP. REP.",1980,0,0,1969,-8,2.161000013,"n. africa and the middle east",27.20000076,0,0.172264218,"YPR"
"YEMEN PEOP. REP.",1981,0,0,1953,-8,2.40899992,"n. africa and the middle east",27.20000076,0,0.172264218,"YPR"
"YEMEN PEOP. REP.",1982,0,0,2004,-8,2.927999973,"n. africa and the middle east",27.20000076,0,0.172264218,"YPR"
"YEMEN PEOP. REP.",1983,0,0,2056,-8,2.601999998,"n. africa and the middle east",27.20000076,0,0.172264218,"YPR"
"YEMEN PEOP. REP.",1984,0,0,2109,-8,2.732000113,"n. africa and the middle east",27.20000076,0,0.172264218,"YPR"
"YEMEN PEOP. REP.",1985,0,0,2164,-8,2.769999981,"n. africa and the middle east",27.20000076,0,0.172264218,"YPR"
"YEMEN PEOP. REP.",1986,1,1,2220,-7,3.819999933,"n. africa and the middle east",27.20000076,1,0.172264218,"YPR"
"YEMEN PEOP. REP.",1987,1,0,2278,-7,3.944000006,"n. africa and the middle east",27.20000076,1,0.172264218,"YPR"
"YEMEN PEOP. REP.",1988,0,0,2337,-7,3.950000048,"n. africa and the middle east",27.20000076,1,0.172264218,"YPR"
"YEMEN PEOP. REP.",1989,0,0,2398,-7,4.254000187,"n. africa and the middle east",27.20000076,1,0.172264218,"YPR"
"YEMEN PEOP. REP.",1990,0,0,2460,-7,4.079999924,"n. africa and the middle east",27.20000076,1,0.172264218,"YPR"
"KUWAIT",1961,0,0,323,NA,66.73500061,"n. africa and the middle east",0,1,0.184686184,"KUW"
"KUWAIT",1962,0,0,356,NA,58.40130615,"n. africa and the middle east",0,1,0.184686184,"KUW"
"KUWAIT",1963,0,0,392,-8,53.9010582,"n. africa and the middle east",0,1,0.184686184,"KUW"
"KUWAIT",1964,0,0,431,-8,51.98851395,"n. africa and the middle east",0,1,0.184686184,"KUW"
"KUWAIT",1965,0,0,473,-9,46.53548813,"n. africa and the middle east",0,1,0.184686184,"KUW"
"KUWAIT",1966,0,0,520,-9,46.88791656,"n. africa and the middle east",0,1,0.184686184,"KUW"
"KUWAIT",1967,0,0,572,-9,43.43724823,"n. africa and the middle east",0,1,0.184686184,"KUW"
"KUWAIT",1968,0,0,629,-9,43.3663826,"n. africa and the middle east",0,1,0.184686184,"KUW"
"KUWAIT",1969,0,0,686,-9,41.02080154,"n. africa and the middle east",0,1,0.184686184,"KUW"
"KUWAIT",1970,0,0,744,-9,39.26929855,"n. africa and the middle east",0,1,0.184686184,"KUW"
"KUWAIT",1971,0,0,796,-8,39.52265549,"n. africa and the middle east",0,1,0.184686184,"KUW"
"KUWAIT",1972,0,0,845,-8,38.8710556,"n. africa and the middle east",0,1,0.184686184,"KUW"
"KUWAIT",1973,0,0,894,-8,34.98181915,"n. africa and the middle east",0,1,0.184686184,"KUW"
"KUWAIT",1974,0,0,947,-8,29.86460686,"n. africa and the middle east",0,1,0.184686184,"KUW"
"KUWAIT",1975,0,0,1007,-8,25.83289146,"n. africa and the middle east",0,1,0.184686184,"KUW"
"KUWAIT",1976,0,0,1073,-10,26.45112228,"n. africa and the middle east",0,1,0.184686184,"KUW"
"KUWAIT",1977,0,0,1144,-10,24.79134178,"n. africa and the middle east",0,1,0.184686184,"KUW"
"KUWAIT",1978,0,0,1218,-10,24.9840641,"n. africa and the middle east",0,1,0.184686184,"KUW"
"KUWAIT",1979,0,0,1296,-10,26.75549507,"n. africa and the middle east",0,1,0.184686184,"KUW"
"KUWAIT",1980,0,0,1375,-10,20.01799965,"n. africa and the middle east",0,1,0.184686184,"KUW"
"KUWAIT",1981,0,0,1451,-8,16.34799957,"n. africa and the middle east",0,1,0.184686184,"KUW"
"KUWAIT",1982,0,0,1524,-8,14.78999996,"n. africa and the middle east",0,1,0.184686184,"KUW"
"KUWAIT",1983,0,0,1593,-8,13.4289999,"n. africa and the middle east",0,1,0.184686184,"KUW"
"KUWAIT",1984,0,0,1655,-8,13.56700039,"n. africa and the middle east",0,1,0.184686184,"KUW"
"KUWAIT",1985,0,0,1712,-8,13.11400032,"n. africa and the middle east",0,1,0.184686184,"KUW"
"KUWAIT",1986,0,0,1791,-10,12.98499966,"n. africa and the middle east",0,0,0.184686184,"KUW"
"KUWAIT",1987,0,0,1873,-10,13.05799961,"n. africa and the middle east",0,0,0.184686184,"KUW"
"KUWAIT",1988,0,0,1958,-10,11.2329998,"n. africa and the middle east",0,0,0.184686184,"KUW"
"KUWAIT",1989,0,0,2048,-10,9.732999802,"n. africa and the middle east",0,0,0.184686184,"KUW"
"KUWAIT",1990,0,0,2143,NA,9.956999779,"n. africa and the middle east",0,1,0.184686184,"KUW"
"KUWAIT",1991,0,0,2101,-9,9.649999619,"n. africa and the middle east",0,1,0.184686184,"KUW"
"KUWAIT",1992,0,0,1970,-7,NA,"n. africa and the middle east",0,1,0.184686184,"KUW"
"KUWAIT",1993,0,0,1461,-7,NA,"n. africa and the middle east",0,1,0.184686184,"KUW"
"KUWAIT",1994,0,0,1503,-7,NA,"n. africa and the middle east",0,1,0.184686184,"KUW"
"KUWAIT",1995,0,0,1585,-7,NA,"n. africa and the middle east",0,1,0.184686184,"KUW"
"KUWAIT",1996,0,0,1697,-7,NA,"n. africa and the middle east",0,1,0.184686184,"KUW"
"KUWAIT",1997,0,0,1809,-7,NA,"n. africa and the middle east",0,1,0.184686184,"KUW"
"KUWAIT",1998,0,0,1869,-7,NA,"n. africa and the middle east",0,1,0.184686184,"KUW"
"KUWAIT",1999,0,0,NA,-7,NA,"n. africa and the middle east",0,1,0.184686184,"KUW"
"BAHRAIN",1971,0,0,222,-10,17.01300049,"n. africa and the middle east",0,1,0.263893723,"BAH"
"BAHRAIN",1972,0,0,230,-10,14.85599995,"n. africa and the middle east",0,1,0.263893723,"BAH"
"BAHRAIN",1973,0,0,237,-7,13.80500031,"n. africa and the middle east",0,1,0.263893723,"BAH"
"BAHRAIN",1974,0,0,243,-7,13.11200047,"n. africa and the middle east",0,1,0.263893723,"BAH"
"BAHRAIN",1975,0,0,262,-10,10.15100002,"n. africa and the middle east",0,1,0.263893723,"BAH"
"BAHRAIN",1976,0,0,275,-10,12.60700035,"n. africa and the middle east",0,1,0.263893723,"BAH"
"BAHRAIN",1977,0,0,289,-10,13.43200016,"n. africa and the middle east",0,1,0.263893723,"BAH"
"BAHRAIN",1978,0,0,303,-10,13.04599953,"n. africa and the middle east",0,1,0.263893723,"BAH"
"BAHRAIN",1979,0,0,319,-10,12.85900021,"n. africa and the middle east",0,1,0.263893723,"BAH"
"BAHRAIN",1980,0,0,334,-10,12.72399998,"n. africa and the middle east",0,1,0.263893723,"BAH"
"BAHRAIN",1981,0,0,353,-10,11.4630003,"n. africa and the middle east",0,1,0.263893723,"BAH"
"BAHRAIN",1982,0,0,374,-10,10.18200016,"n. africa and the middle east",0,1,0.263893723,"BAH"
"BAHRAIN",1983,0,0,390,-10,10.29399967,"n. africa and the middle east",0,1,0.263893723,"BAH"
"BAHRAIN",1984,0,0,407,-10,10.34799957,"n. africa and the middle east",0,1,0.263893723,"BAH"
"BAHRAIN",1985,0,0,425,-10,9.546999931,"n. africa and the middle east",0,1,0.263893723,"BAH"
"BAHRAIN",1986,0,0,442,-10,9.119000435,"n. africa and the middle east",0,1,0.263893723,"BAH"
"BAHRAIN",1987,0,0,458,-10,8.854999542,"n. africa and the middle east",0,1,0.263893723,"BAH"
"BAHRAIN",1988,0,0,473,-10,9.211000443,"n. africa and the middle east",0,1,0.263893723,"BAH"
"BAHRAIN",1989,0,0,489,-10,9.016586304,"n. africa and the middle east",0,1,0.263893723,"BAH"
"BAHRAIN",1990,0,0,503,-10,8.879175186,"n. africa and the middle east",0,1,0.263893723,"BAH"
"BAHRAIN",1991,0,0,516,-10,9.189181328,"n. africa and the middle east",0,1,0.263893723,"BAH"
"BAHRAIN",1992,0,0,520,-10,9.695446014,"n. africa and the middle east",0,1,0.263893723,"BAH"
"BAHRAIN",1993,0,0,537,-9,10.14417839,"n. africa and the middle east",0,1,0.263893723,"BAH"
"BAHRAIN",1994,0,0,557,-9,10.01123047,"n. africa and the middle east",0,1,0.263893723,"BAH"
"BAHRAIN",1995,0,0,577,-9,9.872484207,"n. africa and the middle east",0,1,0.263893723,"BAH"
"BAHRAIN",1996,0,0,599,-9,9.80374527,"n. africa and the middle east",0,1,0.263893723,"BAH"
"BAHRAIN",1997,0,0,620,-9,9.764246941,"n. africa and the middle east",0,1,0.263893723,"BAH"
"BAHRAIN",1998,0,0,641.2700195,-9,9.615496635,"n. africa and the middle east",0,1,0.263893723,"BAH"
"BAHRAIN",1999,0,0,NA,-9,NA,"n. africa and the middle east",0,1,0.263893723,"BAH"
"U. ARAB EMIRATES",1971,0,0,255,-8,40.04399872,"n. africa and the middle east",0,1,0.18086803,"UAE"
"U. ARAB EMIRATES",1972,0,0,300,-8,37.85900116,"n. africa and the middle east",0,1,0.18086803,"UAE"
"U. ARAB EMIRATES",1973,0,0,356,-8,37.31108475,"n. africa and the middle east",0,1,0.18086803,"UAE"
"U. ARAB EMIRATES",1974,0,0,425,-8,35.67421722,"n. africa and the middle east",0,1,0.18086803,"UAE"
"U. ARAB EMIRATES",1975,0,0,505,-8,31.69739342,"n. africa and the middle east",0,1,0.18086803,"UAE"
"U. ARAB EMIRATES",1976,0,0,597,-8,30.61600494,"n. africa and the middle east",0,1,0.18086803,"UAE"
"U. ARAB EMIRATES",1977,0,0,702,-8,30.28543663,"n. africa and the middle east",0,1,0.18086803,"UAE"
"U. ARAB EMIRATES",1978,0,0,813,-8,25.33210564,"n. africa and the middle east",0,1,0.18086803,"UAE"
"U. ARAB EMIRATES",1979,0,0,920,-8,27.87428474,"n. africa and the middle east",0,1,0.18086803,"UAE"
"U. ARAB EMIRATES",1980,0,0,1015,-8,31.96899986,"n. africa and the middle east",0,1,0.18086803,"UAE"
"U. ARAB EMIRATES",1981,0,0,1100,-8,28.90699959,"n. africa and the middle east",0,1,0.18086803,"UAE"
"U. ARAB EMIRATES",1982,0,0,1176,-8,24.3220005,"n. africa and the middle east",0,1,0.18086803,"UAE"
"U. ARAB EMIRATES",1983,0,0,1242,-8,21.36000061,"n. africa and the middle east",0,0,0.18086803,"UAE"
"U. ARAB EMIRATES",1984,0,0,1299,-8,21.49799919,"n. africa and the middle east",0,0,0.18086803,"UAE"
"U. ARAB EMIRATES",1985,0,0,1349,-8,19.64800072,"n. africa and the middle east",0,0,0.18086803,"UAE"
"U. ARAB EMIRATES",1986,0,0,1398,-8,16.47400093,"n. africa and the middle east",0,0,0.18086803,"UAE"
"U. ARAB EMIRATES",1987,0,0,1447,-8,17.08200073,"n. africa and the middle east",0,0,0.18086803,"UAE"
"U. ARAB EMIRATES",1988,0,0,1495,-8,16.59000015,"n. africa and the middle east",0,0,0.18086803,"UAE"
"U. ARAB EMIRATES",1989,0,0,1543,-8,18.30800056,"n. africa and the middle east",0,0,0.18086803,"UAE"
"U. ARAB EMIRATES",1990,0,0,1589,-8,19.90125275,"n. africa and the middle east",0,0,0.18086803,"UAE"
"U. ARAB EMIRATES",1991,0,0,1629,-8,18.28690338,"n. africa and the middle east",0,0,0.18086803,"UAE"
"U. ARAB EMIRATES",1992,0,0,1670,-8,18.12973595,"n. africa and the middle east",0,0,0.18086803,"UAE"
"U. ARAB EMIRATES",1993,0,0,2230,-8,16.78222275,"n. africa and the middle east",0,0,0.18086803,"UAE"
"U. ARAB EMIRATES",1994,0,0,2286,-8,16.73126411,"n. africa and the middle east",0,0,0.18086803,"UAE"
"U. ARAB EMIRATES",1995,0,0,2341,-8,17.33808327,"n. africa and the middle east",0,0,0.18086803,"UAE"
"U. ARAB EMIRATES",1996,0,0,2458,-8,18.17232513,"n. africa and the middle east",0,0,0.18086803,"UAE"
"U. ARAB EMIRATES",1997,0,0,2580,-8,17.68351555,"n. africa and the middle east",0,0,0.18086803,"UAE"
"U. ARAB EMIRATES",1998,0,0,2671,-8,15.80239773,"n. africa and the middle east",0,0,0.18086803,"UAE"
"U. ARAB EMIRATES",1999,0,0,NA,-8,NA,"n. africa and the middle east",0,0,0.18086803,"UAE"
"OMAN",1971,0,0,672,-10,5.883999825,"n. africa and the middle east",2.800000191,1,0.237020016,"OMA"
"OMAN",1972,0,0,691,-10,6.114999771,"n. africa and the middle east",2.800000191,1,0.237020016,"OMA"
"OMAN",1973,0,0,711,-10,5.71600008,"n. africa and the middle east",2.800000191,1,0.237020016,"OMA"
"OMAN",1974,0,0,736,-10,5.510000229,"n. africa and the middle east",2.800000191,1,0.237020016,"OMA"
"OMAN",1975,0,0,766,-10,7.118999958,"n. africa and the middle east",2.800000191,1,0.237020016,"OMA"
"OMAN",1976,0,0,802,-10,7.708000183,"n. africa and the middle east",2.800000191,1,0.237020016,"OMA"
"OMAN",1977,0,0,843,-10,6.795000076,"n. africa and the middle east",2.800000191,1,0.237020016,"OMA"
"OMAN",1978,0,0,888,-10,6.15500021,"n. africa and the middle east",2.800000191,1,0.237020016,"OMA"
"OMAN",1979,0,0,937,-10,5.894000053,"n. africa and the middle east",2.800000191,1,0.237020016,"OMA"
"OMAN",1980,0,0,988,-10,6.520999908,"n. africa and the middle east",2.800000191,1,0.237020016,"OMA"
"OMAN",1981,0,0,1041,-10,6.669000149,"n. africa and the middle east",2.800000191,1,0.237020016,"OMA"
"OMAN",1982,0,0,1096,-10,6.920000076,"n. africa and the middle east",2.800000191,0,0.237020016,"OMA"
"OMAN",1983,0,0,1153,-10,7.695000172,"n. africa and the middle east",2.800000191,0,0.237020016,"OMA"
"OMAN",1984,0,0,1209,-10,8.161999702,"n. africa and the middle east",2.800000191,0,0.237020016,"OMA"
"OMAN",1985,0,0,1263,-10,9.199000359,"n. africa and the middle east",2.800000191,0,0.237020016,"OMA"
"OMAN",1986,0,0,1316,-10,7.734000206,"n. africa and the middle east",2.800000191,0,0.237020016,"OMA"
"OMAN",1987,0,0,1368,-10,7.097000122,"n. africa and the middle east",2.800000191,1,0.237020016,"OMA"
"OMAN",1988,0,0,1419,-10,7.235000134,"n. africa and the middle east",2.800000191,1,0.237020016,"OMA"
"OMAN",1989,0,0,1471,-10,7.56400013,"n. africa and the middle east",2.800000191,1,0.237020016,"OMA"
"OMAN",1990,0,0,1502,-10,7.878856182,"n. africa and the middle east",2.800000191,1,0.237020016,"OMA"
"OMAN",1991,0,0,1559,-9,7.944776058,"n. africa and the middle east",2.800000191,1,0.237020016,"OMA"
"OMAN",1992,0,0,1640,-9,7.899671555,"n. africa and the middle east",2.800000191,1,0.237020016,"OMA"
"OMAN",1993,0,0,2018,-9,7.924989223,"n. africa and the middle east",2.800000191,1,0.237020016,"OMA"
"OMAN",1994,0,0,2076,-9,7.974055767,"n. africa and the middle east",2.800000191,1,0.237020016,"OMA"
"OMAN",1995,0,0,2135,-9,8.001815796,"n. africa and the middle east",2.800000191,1,0.237020016,"OMA"
"OMAN",1996,0,0,2173,-9,NA,"n. africa and the middle east",2.800000191,1,0.237020016,"OMA"
"OMAN",1997,0,0,2256,-9,NA,"n. africa and the middle east",2.800000191,1,0.237020016,"OMA"
"OMAN",1998,0,0,2321.610107,-9,NA,"n. africa and the middle east",2.800000191,1,0.237020016,"OMA"
"OMAN",1999,0,0,NA,-9,NA,"n. africa and the middle east",2.800000191,1,0.237020016,"OMA"
"AFGHANISTAN",1945,0,0,9763,-10,NA,"asia",-99,0,0.658280969,"AFG"
"AFGHANISTAN",1946,0,0,9982,-10,0.194000006,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1947,0,0,10204,-10,0.195999995,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1948,0,0,11439,-10,0.194000006,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1949,0,0,11648,-10,0.246999994,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1950,0,0,11830,-10,0.187999994,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1951,0,0,11983,-10,0.211999997,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1952,0,0,12138,-10,0.221000001,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1953,0,0,12299,-10,0.218999997,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1954,0,0,12470,-10,0.282999992,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1955,0,0,12652,-10,0.330000013,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1956,0,0,12890,-10,0.351000011,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1957,0,0,13059,-10,0.407000005,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1958,0,0,13272,-10,0.428000003,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1959,0,0,13400,-10,0.453999996,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1960,0,0,13588,-10,0.476999998,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1961,0,0,13742,-10,0.504000008,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1962,0,0,13907,-10,0.550999999,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1963,0,0,14077,-10,0.561999977,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1964,0,0,14232,-7,0.586000025,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1965,0,0,14381,-7,0.620000005,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1966,0,0,14525,-7,0.646000028,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1967,0,0,14663,-7,0.726999998,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1968,0,0,14796,-7,0.754999995,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1969,0,0,14930,-7,0.700999975,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1970,0,0,15062,-7,0.74000001,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1971,0,0,15198,-7,0.841000021,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1972,0,0,15322,-7,0.788999975,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1973,0,0,15444,-7,0.838,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1974,0,0,15576,-7,0.883000016,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1975,0,0,15690,-7,0.896000028,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1976,0,0,15825,-7,0.981000006,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1977,0,0,15957,-7,0.977999985,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1978,1,1,16090,0,0.998000026,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1979,1,0,16220,-7,1.006999969,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1980,1,0,16353,-7,0.966000021,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1981,1,0,16497,-7,0.987999976,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1982,1,0,16786,-7,1.021999955,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1983,1,0,17222,-7,1.116999984,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1984,1,0,17672,-7,1.195000052,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1985,1,0,18136,-7,1.312999964,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1986,1,0,18614,-7,1.289000034,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1987,1,0,15219,-7,1.495000005,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1988,1,0,15513,-7,1.81400001,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1989,1,0,15814,-8,1.825999975,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1990,1,0,16121,-8,1.853000045,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1991,1,0,16430,-8,1.769000053,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1992,1,1,19060,0,NA,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1993,1,0,22142.61914,0,NA,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1994,1,0,22789.42969,0,NA,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1995,1,0,23481,0,NA,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1996,1,0,24205.59961,-7,NA,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1997,1,0,24964.98047,-7,NA,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1998,1,0,25761.00977,-7,NA,"asia",65.6000061,0,0.658280969,"AFG"
"AFGHANISTAN",1999,1,0,NA,-7,NA,"asia",65.6000061,0,0.658280969,"AFG"
"TURKMENISTAN",1991,0,0,3762,-8,3.762028456,"e. europe and the former soviet union",11.87643528,1,0.462365568,"TKM"
"TURKMENISTAN",1992,0,0,4032,-9,3.324071407,"e. europe and the former soviet union",11.87643528,1,0.462365568,"TKM"
"TURKMENISTAN",1993,0,0,4308,-9,2.799997568,"e. europe and the former soviet union",11.87643528,1,0.462365568,"TKM"
"TURKMENISTAN",1994,0,0,4406,-9,2.264093399,"e. europe and the former soviet union",11.87643528,1,0.462365568,"TKM"
"TURKMENISTAN",1995,0,0,4508,-9,2.053538799,"e. europe and the former soviet union",11.87643528,1,0.462365568,"TKM"
"TURKMENISTAN",1996,0,0,4598,-9,1.87844944,"e. europe and the former soviet union",11.87643528,1,0.462365568,"TKM"
"TURKMENISTAN",1997,0,0,4658,-9,1.644722462,"e. europe and the former soviet union",11.87643528,1,0.462365568,"TKM"
"TURKMENISTAN",1998,0,0,4718,-9,1.737472534,"e. europe and the former soviet union",11.87643528,1,0.462365568,"TKM"
